workerid,internal_node_id,response,rt,stimulus,time_elapsed,trial_index,scales,within_group,exp_group
18,0.0-5.0-0.0,0,15974,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,144819,18,some,2,3
18,0.0-5.0-0.25,0,7955,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,284389,43,some,2,3
20,0.0-5.0-0.8,0,2775,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,86864,26,some,2,3
20,0.0-5.0-0.20,0,2646,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,119672,38,some,2,3
21,0.0-5.0-0.3,0,4899,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,98121,21,some,2,3
21,0.0-5.0-0.15,0,3535,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,147400,33,some,2,3
22,0.0-5.0-0.3,0,6686,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,155249,21,some,2,3
22,0.0-5.0-0.16,0,4332,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,227816,34,some,2,3
23,0.0-5.0-0.8,0,1441,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,223701,26,some,2,3
23,0.0-5.0-0.25,0,3574,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,259211,43,some,2,3
24,0.0-5.0-0.5,0,8368,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,215866,23,some,2,3
24,0.0-5.0-0.14,0,11231,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,264914,32,some,2,3
25,0.0-5.0-0.12,0,6414,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,193306,30,some,2,3
25,0.0-5.0-0.18,0,5114,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,236513,36,some,2,3
26,0.0-5.0-0.12,0,2326,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,219610,30,some,2,3
26,0.0-5.0-0.21,0,2533,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,268568,39,some,2,3
27,0.0-5.0-0.8,0,5340,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,244052,26,some,2,3
27,0.0-5.0-0.15,0,4939,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,281866,33,some,2,3
28,0.0-5.0-0.12,0,10331,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,475972,30,some,2,3
28,0.0-5.0-0.20,0,9064,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,546515,38,some,2,3
29,0.0-5.0-0.5,0,8903,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,312103,23,some,2,3
29,0.0-5.0-0.17,0,6390,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,448574,35,some,2,3
30,0.0-5.0-0.2,0,4393,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,78905,20,some,2,3
30,0.0-5.0-0.21,0,1776,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,118261,39,some,2,3
32,0.0-5.0-0.10,0,1565,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,476213,28,some,2,3
32,0.0-5.0-0.25,0,2232,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,598428,43,some,2,3
33,0.0-5.0-0.8,0,10163,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,197629,26,some,2,3
33,0.0-5.0-0.24,0,8230,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,304797,42,some,2,3
6,0.0-5.0-0.8,0,9405,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,203004,26,some,2,2
6,0.0-5.0-0.25,0,5279,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,297699,43,some,2,2
7,0.0-5.0-0.11,0,993,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,82796,29,some,2,2
7,0.0-5.0-0.23,0,3238,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,106564,41,some,2,2
8,0.0-5.0-0.2,0,3271,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,175082,20,some,2,2
8,0.0-5.0-0.14,0,4150,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,230963,32,some,2,2
11,0.0-5.0-0.9,0,4343,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,215638,27,some,2,2
11,0.0-5.0-0.19,0,4158,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,258666,37,some,2,2
12,0.0-5.0-0.2,0,5527,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,155379,20,some,2,2
12,0.0-5.0-0.24,0,5549,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,286052,42,some,2,2
13,0.0-5.0-0.1,0,13280,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,192585,19,some,2,2
13,0.0-5.0-0.20,0,5644,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,315390,38,some,2,2
14,0.0-5.0-0.9,0,6839,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,251295,27,some,2,2
14,0.0-5.0-0.15,0,9022,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,300370,33,some,2,2
15,0.0-5.0-0.8,0,3982,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,111835,26,some,2,2
15,0.0-5.0-0.23,0,3107,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,159287,41,some,2,2
16,0.0-5.0-0.0,0,6055,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,101123,18,some,2,2
16,0.0-5.0-0.17,0,3183,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,165883,35,some,2,2
17,0.0-5.0-0.7,0,5296,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,168060,25,some,2,2
17,0.0-5.0-0.14,0,2981,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,201011,32,some,2,2
18,0.0-5.0-0.10,0,5328,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,215827,28,some,2,2
18,0.0-5.0-0.13,0,10468,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,243285,31,some,2,2
20,0.0-5.0-0.7,0,3598,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,84087,25,some,2,2
20,0.0-5.0-0.22,0,2654,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,126879,40,some,2,2
21,0.0-5.0-0.2,0,5493,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,93221,20,some,2,2
21,0.0-5.0-0.16,0,1983,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,149384,34,some,2,2
22,0.0-5.0-0.5,0,8307,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,169839,23,some,2,2
22,0.0-5.0-0.19,0,3189,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,236473,37,some,2,2
23,0.0-5.0-0.11,0,1523,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,231367,29,some,2,2
23,0.0-5.0-0.24,0,1588,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,255637,42,some,2,2
24,0.0-5.0-0.1,0,6278,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,186506,19,some,2,2
24,0.0-5.0-0.13,0,3487,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,253682,31,some,2,2
25,0.0-5.0-0.1,0,14742,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,122056,19,some,2,2
25,0.0-5.0-0.15,0,11733,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,215666,33,some,2,2
26,0.0-5.0-0.7,0,4999,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,178843,25,some,2,2
26,0.0-5.0-0.14,0,5652,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,234621,32,some,2,2
27,0.0-5.0-0.0,0,11725,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,192611,18,some,2,2
27,0.0-5.0-0.24,0,8390,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,335542,42,some,2,2
28,0.0-5.0-0.7,0,9930,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,416776,25,some,2,2
28,0.0-5.0-0.14,0,9664,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,488620,32,some,2,2
29,0.0-5.0-0.9,0,10262,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,356222,27,some,2,2
29,0.0-5.0-0.13,0,7184,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,411303,31,some,2,2
30,0.0-5.0-0.6,0,1976,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,88899,24,some,2,2
30,0.0-5.0-0.25,0,1826,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,125495,43,some,2,2
32,0.0-5.0-0.4,0,82354,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,464602,22,some,2,2
32,0.0-5.0-0.19,0,2349,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,586926,37,some,2,2
33,0.0-5.0-0.11,0,14486,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,228523,29,some,2,2
33,0.0-5.0-0.16,0,5562,<p style='font-size: 25px;'>A: Did Daphne eat some of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,257453,34,some,2,2
